sample_SRR8750789	sample_SRR8750790	sample_SRR8750791	sample_SRR8750792
ENSG00000023909	8.48453	7.5507639	19.067316	7.520531
ENSG00000024048	4.939834	6.408365	8.736579	6.505621
ENSG00000024422	9.721212	5.827787	44.934746	18.150983
ENSG00000024526	0.2387388	0.2629659	0.2250923	0.309703
ENSG00000024862	56.6987	49.816	56.7169	32.801
ENSG00000025039	10.023814	7.234686	23.734852	8.7964256
ENSG00000025156	7.64743	10.30268	13.67707	6.31681
ENSG00000025293	21.3168439	19.1825078	26.0366619	23.3272634
ENSG00000025423	12.097537	5.8204197	18.8747490005794	8.5611232727
ENSG00000025434	24.9488443	11.8705748	24.387973	30.567017
ENSG00000025708	20.310949	17.634209	64.006411	29.15717
ENSG00000025770	37.554394	33.693653583	31.866094	33.324284
ENSG00000025772	26.8641	19.0509	26.9805	14.8649
ENSG00000025796	33.8208394	27.1388513	40.23934	33.515256
ENSG00000025800	26.380299	20.420166	19.2433619	17.806936
ENSG00000026025	143.7822626	83.831101	2256.53352	786.868732
ENSG00000026036	1.618689	2.828926	2.347271	2.19941
ENSG00000026103	3.12721170322032	2.15377	12.855588	5.316339
ENSG00000026297	109.6486353	44.211553	442.4660504	129.589512
ENSG00000026508	29.2467693	9.6043362	195.241184	48.5308731
ENSG00000026559	1.3843881	12.690754	72.182806	5.925277
ENSG00000026652	19.9924754	13.056963	14.56001	21.585807
ENSG00000026751	0.171981	0.3236206	0.5868682	0.6240463
ENSG00000026950	6.7644551	6.8021813	10.40166	7.1981891
ENSG00000027001	14.128399	11.51937	9.3096495	8.198831
ENSG00000027075	7.9320034	9.959301	21.435551	25.848511
ENSG00000027644	0.388646	0.771579	0.173499	0.288074
ENSG00000027697	35.9665811769556	35.9972936637053	73.7469198838433	39.0059997469362
ENSG00000027847	35.0453673	23.7508333	19.46919	22.04252
ENSG00000027869	1.136598	0.4106693	0.813382	1.88578
ENSG00000028116	7.14107	3.598446	10.3618024	9.96348
ENSG00000028137	7.053755	4.4180386	26.53794	13.50021
ENSG00000028203	17.789241983011	18.8439640010466	23.7397202	20.1818249
ENSG00000028277	18.7236394	20.2441587	14.4109273	16.6054468
ENSG00000028310	35.3784391	22.2506342	19.046528	27.2869357
ENSG00000028528	54.498095	25.271506	75.273113	72.229831
ENSG00000028839	35.416127	48.84093	36.313853	25.12469
ENSG00000029153	1.3080034	3.2111234	3.0103940040155	0.942414
ENSG00000029363	39.515472	47.0334578	45.2025879098	40.7298986
ENSG00000029364	13.5758425	13.291800656	13.2235355	11.842724
ENSG00000029534	9.9333527	5.2991667	2.8644499001605	9.430391
ENSG00000029559	0.092088	0	1.30265	0.313575
ENSG00000029639	6.611747	8.8475271	10.148293	8.292647
ENSG00000029725	27.46771	21.6115608	42.537465	27.2750853
ENSG00000029993	13.25907	12.988845	9.73937	18.56141
ENSG00000030066	6.729347	10.52032	17.728666	14.131643
ENSG00000030110	6.06882	4.59063	5.00242	7.58967
ENSG00000030304	0.5169722	0.8910955	1.0186277	1.425824
ENSG00000030419	1.7767479391	1.3060533	4.9341908	3.8452132
ENSG00000030582	77.88930056433	41.2318648	136.93432	58.5342982
ENSG00000031003	15.0024431	14.8068249	16.42075	19.815177
ENSG00000031081	2.37713	2.9889	12.20441	8.97365
ENSG00000031691	6.22066	4.21377	6.97301	7.29801
ENSG00000031698	164.803742	106.768992	97.39028	133.272806
ENSG00000031823	44.2973428	43.09696062	64.253017	46.1758716
ENSG00000032219	54.507497	56.948982	25.117348	31.803535
ENSG00000032389	30.0930219	31.4802611	22.1714172	27.5216981
ENSG00000032444	189.81831703594	102.7823663	137.72872606	98.82039604
ENSG00000032742	18.255982	16.129584	27.198708	14.570346
ENSG00000033011	13.706648468998	12.0067614	11.5135514473	15.8479620036155
ENSG00000033030	8.21572700744108	10.6607179	15.895512	7.398928
ENSG00000033050	19.489909	14.41931	23.491054	15.00505
ENSG00000033100	13.254867	13.42112	12.48179	8.565849
ENSG00000033122	7.2860012	13.593128	5.3169639	8.7259924
ENSG00000033170	42.803811	24.172203	38.314587	68.9378053137
ENSG00000033178	4.945828	6.785764	11.243145	4.591721
ENSG00000033327	19.7582164	15.678773	25.40154	29.4151
ENSG00000033627	253.932951564	154.338598	113.410923000675	157.1531619
ENSG00000033800	9.4810808	9.4991954	18.130939	15.523495
ENSG00000033867	22.98823938393	15.9706038	6.119704699	10.3278266
ENSG00000034053	5.1013948	20.0290475	19.7589094	6.05697045758
ENSG00000034152	10.353213	14.2420736	17.282986	11.0076120036944
ENSG00000034239	5.0365792	14.302249	68.057128	13.378848
ENSG00000034510	2217.59	1476.02	1819.11	1833.74
ENSG00000034533	3.0747406	3.240049	4.49066	4.182999
ENSG00000034677	18.9008089	18.4425258	95.6747394	40.9440671
ENSG00000034693	8.428982	11.57591	7.61959	7.38818
ENSG00000034713	443.5232	327.46154	364.69215	340.44424
ENSG00000034971	0.845349	0.0408136	0.2257832	0.857813
ENSG00000035115	30.3374634	24.4381917	39.034664	23.173643109074
ENSG00000035141	20.3477350380935	16.755087	17.691521	14.29344
ENSG00000035403	5.7013457	8.095362	16.322084	15.357173
ENSG00000035499	0.6008354	0.3679466	0.9937819	1.8462191
ENSG00000035664	8.3680887	4.4526796	12.5870477	19.238175
ENSG00000035681	9.3172487	12.823562	21.518842	13.240242
ENSG00000035687	20.87652	19.784057	26.4413	21.108723
ENSG00000035720	0.0604105	0.0294905	0.216964	0.556228
ENSG00000035862	172.562278	152.098841	177.192688	164.52223
ENSG00000035928	46.6937837	38.0026797	44.9574626	37.0898993
ENSG00000036054	8.7922203	10.031774	15.29049	11.88886
ENSG00000036257	52.461102	50.3942297	73.1456233	57.4161351
ENSG00000036448	1.7106583	0.9559984	8.625764	5.3611135
ENSG00000036473	0.663943	0.34012	1.315675	0.328735
ENSG00000036530	72.050427	57.483535	56.504108	55.58050008958
ENSG00000036549	9.218836	10.582204	16.978797	15.130894
ENSG00000036565	0.4136556	0.6764489	0.4854575	1.1863352
ENSG00000036672	11.707059	5.723658	18.048343	15.285908
ENSG00000036828	0.61428813	1.16239	1.67194	2.5140031
ENSG00000037042	95.428696	63.99266	50.12465	68.73944
ENSG00000037241	41.134322	34.125206	41.98989	32.27737
ENSG00000037280	0.9100705	1.2513018	3.015582	2.7395934
ENSG00000037474	22.681801	14.483754	21.042718	17.886494
ENSG00000037637	9.785798	11.879273	16.770317	9.112752
ENSG00000037749	5.9729891	9.5761388	17.1448541012315	13.058707
ENSG00000037757	11.4198495	12.4562694	30.209131	10.946783
ENSG00000037897	7.390299	5.452655	7.7216859	6.131227
ENSG00000037965	0	0.151864	0.109102	0.135248
ENSG00000038002	10.4458014	4.7798647	13.9211285	12.628694
ENSG00000038210	1.694697	1.591027	4.42059	2.34414
ENSG00000038219	22.45378	19.781063	21.241213	21.48136
ENSG00000038274	31.973752	36.6990696	53.981804	28.065622
ENSG00000038295	0.2571206	0.744345	1.1175535	0.631549
ENSG00000038358	35.802582	23.24270271055	30.840727	25.1372508
ENSG00000038382	22.186603	40.7373702	32.3628602	30.0350617
ENSG00000038427	16.875231	10.6059131	41.5984724	18.220772
ENSG00000038532	15.051711	12.6338380219492	13.8159398682	19.343212
ENSG00000038945	6.6429058	12.4017042	23.887459	14.149872
ENSG00000039068	1.387194	2.1769794	2.0786244	6.3847808
ENSG00000039123	15.337079	18.9630380583	26.745213	22.1845100008227
ENSG00000039139	1.1481603	3.3367809	6.456621087	2.467083
ENSG00000039319	25.409147	17.7156889	18.41935	22.344365
ENSG00000039523	45.1246135	46.623492	61.9659370002923	33.5284735
ENSG00000039537	0.073243	0.2104003912	2.567132	0.5818882
ENSG00000039560	4.96866	4.6498353	12.8626718	13.446623
ENSG00000039600	0.0854865	0.2449911	0.1775473	0.119195
ENSG00000039650	49.093554	34.28020813744	41.080253	35.002702890703
ENSG00000039987	1.3981609	1.178478	3.8981946	4.530405
ENSG00000040199	3.2675719	6.0246865	5.1775603	3.5625969
ENSG00000040275	4.7456559	4.7639799	6.854066	5.986521
ENSG00000040341	38.4111628	43.6725534	33.29884479498	30.51863292599
ENSG00000040487	16.761011	12.177889	16.474837	13.999067
ENSG00000040531	9.350433	6.5904564	24.657351	17.531052
ENSG00000040608	7.47822	11.125148	9.200994	4.729161
ENSG00000040633	28.017264	20.28475730712	40.910272	18.446402
ENSG00000040731	5.132342	11.672907	6.84678	3.25631
ENSG00000040933	10.7052829	14.9351717	16.036632	8.553601
ENSG00000041353	4.030275	5.91507	1.506166	1.620667
ENSG00000041357	130.4285526	114.985314	92.478477	97.921278
ENSG00000041515	1.8913407	2.3940059	3.7437885	2.14326
ENSG00000041802	17.7270387	11.133944	16.018817	15.007927
ENSG00000041880	19.6872554	16.208195	16.522652	15.490744
ENSG00000041982	8.3600163	5.24374	22.206598	4.7047153
ENSG00000041988	27.7848448	20.575752	21.591738	22.579374
ENSG00000042062	1.5595247	1.699641	4.570812	4.4725465
ENSG00000042088	3.9345904	4.3842182798	6.823141	5.0775879
ENSG00000042286	6.4874248	8.670534	8.923537	5.947352
ENSG00000042304	2.74506	6.523153	14.202525	13.02978
ENSG00000042317	14.1668382	19.8319355	20.303224	18.8613162
ENSG00000042429	7.7987407	8.148935	12.9796153	10.2216369
ENSG00000042445	16.1754992	10.758022	30.256622	30.218624
ENSG00000042493	60.59082	11.564379	93.512554	77.282943
ENSG00000042753	341.615533	168.404469	144.170967	184.691287
ENSG00000042781	0.08076227	0.1183001	0.1615947	0.210666121411
ENSG00000042813	0.135137	0.5704595	0.1989799	0.201316
ENSG00000042832	0.0708515	1.8480686	2.6914356	3.4016606
ENSG00000042980	7.2347302	5.5581334	36.019582	14.3284069
ENSG00000043039	1.066032	1.964823	5.442626	3.229204
ENSG00000043093	8.8636955	8.667284129	12.9506804	10.271007
ENSG00000043143	11.929304744	13.0818429	24.3227998	12.993478
ENSG00000043355	2.724024	13.343958	32.03812	7.738676
ENSG00000043462	4.245469	3.969019	16.981248	9.397187
ENSG00000043514	7.80009718186	10.7153285	13.5777378427047	7.68878
ENSG00000043591	2.12413	2.93102	3.19356	3.63406
ENSG00000044012	0	0	0.0826157	0
ENSG00000044090	7.9387865	10.4712	12.393357	5.7583943
ENSG00000044115	115.135257	51.06567028457	188.971668367	142.317944694
ENSG00000044446	16.0698	16.564134	25.524189	16.899493
ENSG00000044459	2.594814	3.976325	4.631864	3.041514
ENSG00000044524	0.7088978	1.372116	1.0488347	1.930471
ENSG00000044574	118.646960296	107.349315454723	500.44794615744	83.2903742165906
ENSG00000046604	0.813522	1.0975067	2.292164	1.91878
ENSG00000046647	20.670342	15.238138	29.813975	20.607347
ENSG00000046651	22.20832232	24.6244653	56.1978607	27.8218007
ENSG00000046653	376.6953086	163.214465	571.640473	434.764724
ENSG00000046774	0	0	0.0384537	0.0185284
ENSG00000046889	4.984492	3.628628	8.859039	4.9234226
ENSG00000047056	6.561550088	11.2230986	8.507726	6.84267632
ENSG00000047188	3.9235099	5.203326	9.1684039	6.3701113
ENSG00000047230	5.1350782	4.511479	11.128786	6.571712
ENSG00000047249	154.904148142714	109.184303	82.8061951	83.7357040810158
ENSG00000047315	20.0953222	23.1270762	34.397069	23.686921
ENSG00000047346	11.877164	14.24912295	18.929621	18.885801
ENSG00000047365	13.41034	5.8927267	17.1486816	15.6955066
ENSG00000047410	19.135788	14.917045	23.520475	19.9095912
ENSG00000047457	13.8006274	8.0580217	216.613734	41.9967274
ENSG00000047578	8.199892	8.4462673	18.765558	13.647026
ENSG00000047579	71.166595	41.640066	45.66583	38.967368
ENSG00000047597	2.20233	3.31198	1.63938	1.34012
ENSG00000047617	1.035864	1.30802870410191	2.127366	1.811911533021
ENSG00000047621	6.5654664	8.1704582	12.151148	15.9755546
ENSG00000047634	2.8471024	2.630542	3.473765	3.483267
ENSG00000047644	6.28325	4.40439	10.20305	8.77404
ENSG00000047648	2.4976199	3.4296722	9.803265	3.75772428
ENSG00000047662	0.747586	1.11471	0.656573	1.24167
ENSG00000047849	288.046302	218.8888123	386.748714	303.941566
ENSG00000047932	10.874763	13.0138874	13.14513	9.56869
ENSG00000047936	0.0531393	0.219551	0.329623	0.4253051
ENSG00000048028	2.1518165	4.2320711	9.0807157	3.5114826
ENSG00000048052	4.7507079	7.9639494	7.5191573	5.53206740113575
ENSG00000048140	16.3670837	11.5147426	14.255182	10.0685413
ENSG00000048162	26.993901	20.296376	20.426016	16.918268
ENSG00000048342	14.716787	17.4606308	33.042264877575	17.448969681519
ENSG00000048392	8.8372066	8.7361324	14.052266	10.3685981
ENSG00000048405	4.6523313	4.930972	6.576732	4.961436794
ENSG00000048462	0.179754	1.492553	0.437857	0.388847
ENSG00000048471	6.24525	5.9463309	8.947073	12.470841
ENSG00000048540	22.859498827	28.3851967305022	62.217856611208	19.3197965480898
ENSG00000048544	16.9296	14.7825	15.5423	12.6865
ENSG00000048545	4.60006	9.87247	3.38757	1.76087
ENSG00000048649	131.728287	103.235421	63.778375	80.060701
ENSG00000048707	22.7791412	16.14390113	31.183553	23.0640128732
ENSG00000048740	16.7161167	14.0824183	24.5401656	16.100491778
ENSG00000048828	16.095565	14.338555	28.496282	17.796559
ENSG00000048991	15.246132	20.138843	20.2379430001603	19.848343756
ENSG00000049089	101.1902144	33.811674	47.266069	101.604806
ENSG00000049130	1.2537559	2.5632621	19.02785	2.12737
ENSG00000049167	5.9326046	9.96059451	11.5371244	14.3081733
ENSG00000049192	0.2884375	0.6714014	1.294788	0.8838894
ENSG00000049239	4.36210314	3.1281772	7.508451	4.8974652
ENSG00000049245	66.355404	32.92181	91.46315	83.352288
ENSG00000049246	8.1428627	8.58444556	15.098809227	5.9730516582
ENSG00000049247	1.36518	0.910324	4.599601	1.50846
ENSG00000049249	0.44455400005754	1.43209900019104	1.80399000255171	2.530827
ENSG00000049283	3.916464	0.9492328	0.7672604	4.697342
ENSG00000049323	4.19138560054857	1.7884053	17.734507	17.39587941
ENSG00000049449	26.3559989	34.080591	85.314972	34.118371
ENSG00000049540	29.3219942578005	32.5827234899683	97.509965598153	83.8740048835
ENSG00000049541	11.553504	8.754345	16.82649	14.26247893563
ENSG00000049618	16.4037835	15.9499444	25.2857674001902	22.1459501
ENSG00000049656	50.264377031	42.6191235209	60.1745627	40.7365586
ENSG00000049759	19.78311953	17.0076801	25.09501838	29.0589446
ENSG00000049768	0.8505084	1.0942497	1.3012312	1.770058
ENSG00000049769	27.6996	25.696596	30.660753	21.069455
ENSG00000049860	61.025975	49.321241	92.100569	42.100102
ENSG00000049883	5.1719975	3.94295	5.715186	3.9702981
ENSG00000050030	1.6538873	3.236805	1.140817	0.672514
ENSG00000050130	31.2309732	39.364199	53.055364	35.7134063
ENSG00000050165	341.4104505	266.54871	381.265477	239.4250052
ENSG00000050327	0.7323740348439	0.6480301	3.692418	0.74819918
ENSG00000050344	3.29842	5.73501	4.444171	3.15228
ENSG00000050393	19.44463	15.07468	21.29179	14.46968
ENSG00000050405	10.1681951	6.020487	10.1189600024054	14.7364044
ENSG00000050426	44.953826	42.978969533881	39.248577	46.6557420616616
ENSG00000050438	11.205558364	11.4098347059415	7.6612132	14.5467776
ENSG00000050555	4.0491059	1.4922287	3.98889	17.3242054
ENSG00000050628	1.976782	8.8373603	2.5015299	1.5779647
ENSG00000050730	0.713356	1.0070766	1.060026	1.592785
ENSG00000050748	33.124097	34.6483975	23.534018	23.6669738
ENSG00000050767	1.3842622	2.2602714	2.221351167974	2.969918
ENSG00000050820	22.192085190358	15.8431297002665	22.909542	23.0251522506437
ENSG00000051009	14.088494	13.767818	20.89775	16.760007
ENSG00000051108	43.938624	33.7946578443	197.728817	120.570762
ENSG00000051128	72.445716	22.4923414	100.070515	53.731422
ENSG00000051180	0.5843797	0.7458315	1.552107174103	1.6806664
ENSG00000051341	0.8761671	1.0837765	1.829017	1.292149
ENSG00000051382	18.730461037	15.18618982	18.189461487	13.4166435971
ENSG00000051523	128.625311	54.393978	296.298275	180.771377
ENSG00000051596	16.912541	14.1256959	18.25268	12.948053
ENSG00000051620	25.94544	16.96124	25.97965	22.59763
ENSG00000051825	12.9545687	14.8794055	16.2161826	13.8499058
ENSG00000052126	16.3819638	20.577756	40.05472716	26.675668
ENSG00000052344	0.4716789	1.87559	1.880166	2.2106381
ENSG00000052723	8.819538	8.862384	15.014314	7.097534
ENSG00000052749	29.6044462945	19.5307920000718	19.612254	22.0970092
ENSG00000052795	6.7034112	6.4861355	8.755354	9.433183
ENSG00000052802	55.6081207	35.608572	52.329675	45.898836
ENSG00000052841	19.889858	27.8148725	30.944459	23.698471
ENSG00000052850	0.0386547	0.273679	0.715946	0.333471
ENSG00000053108	1.7015296	4.975202	4.5807475	6.524973
ENSG00000053254	8.2906589	10.96954	27.650382	14.051567
ENSG00000053328	1.6305248	2.02379	5.062881	3.677906
ENSG00000053371	50.769739	35.985667	76.067466	48.546325
ENSG00000053372	30.42517	19.31846	15.76204	23.76121
ENSG00000053438	75.093409	292.6485	322.619833	42.019815
ENSG00000053501	93.40375	53.861777	76.619642	64.490904
ENSG00000053524	4.773503	15.377861	8.369235	7.230712
ENSG00000053702	11.2901	8.633396	6.427155	18.629389
ENSG00000053747	0.6179538	1.737595	6.7248096	5.7476507
ENSG00000053770	7.197908	9.352121	14.948833	10.051393
ENSG00000053900	12.225829	11.860459	16.199574	13.470219
ENSG00000053918	1.764929	0.9698548	4.646231	1.314202
ENSG00000054116	60.120542	51.115997	97.470139	48.006626
ENSG00000054118	26.3200409	26.2071329	42.298157	29.895062
ENSG00000054148	385.223579	201.196843	378.68866	284.491653
ENSG00000054179	25.892659	26.588265	83.53603	35.977856
ENSG00000054219	0.4885748	0.45519	1.415926	1.112458
ENSG00000054267	40.075198	35.4198018	23.386471	29.3033784
ENSG00000054277	4.9732589	4.3909734	5.8082323	3.9016442
ENSG00000054282	38.580223775727	22.112974293127	33.07172327414	29.281713712257
ENSG00000054356	256.8531582	241.591974	62.3259290158594	107.2174590002
ENSG00000054392	0.4163643	0.5881496	1.0171665	0.76722404
ENSG00000054523	39.731766106191	36.7933499666	51.0051680030665	38.0922987001418
ENSG00000054598	2.45712	1.22448	8.28304	14.0239
ENSG00000054611	18.69282	11.0076492	17.617528	17.091411
ENSG00000054654	7.48628126198709	11.08290647	34.7137879061	14.896845762
ENSG00000054690	106.200703	15.7888892	40.00893	112.940098
ENSG00000054793	46.083134	47.317628	56.48175	44.40202
ENSG00000054796	0	0.0411983	0.0555313	0.0904533
ENSG00000054803	6.69942	15.2554	1.73448	4.16048
ENSG00000054938	0.799175	0.638118	1.432581	0.5055335335
ENSG00000054965	28.6848958	18.0766159	39.025195	30.8983623
ENSG00000054967	6.966220785	5.9398198	13.517678	10.836376
ENSG00000054983	23.0015609	27.6316879	63.4023017	51.5419027
ENSG00000055044	49.859404	55.2788726	34.996532	37.860856
ENSG00000055070	26.840184	18.740181	55.343341	38.738471
ENSG00000055118	30.4955489	25.995651	31.820189	21.769939
ENSG00000055130	29.178645931	27.6752909553137	38.7839805	23.9558873014
ENSG00000055147	6.7803898	6.4285066	13.080249	9.0110169
ENSG00000055163	125.363926664347	91.6711143	65.88882036597	77.345676
ENSG00000055208	21.010745	28.4185314	214.22687	37.845845
ENSG00000055211	27.999	17.255136	30.57641	34.36209
ENSG00000055332	8.80153696991	10.36076530566	12.115078801	6.9597448657
ENSG00000055483	18.6954412	17.8696212	34.957667	20.497531477093
ENSG00000055609	21.7868598	21.31894085	47.7864705001572	24.0611265001879
ENSG00000055732	0.6270639	1.0323751	2.7779327	2.8126354
ENSG00000055813	6.25998	10.6073	11.8511	6.21439
ENSG00000055917	15.333549	19.4895682	24.023691	16.0370801
ENSG00000055950	124.8973	67.579242	95.615196	91.953898
ENSG00000055955	5.0073089	5.21446	3.458397	9.322822505138
ENSG00000055957	0.9805835	0.8099143	1.5566204	2.96677262
ENSG00000056050	40.52639	26.489447	22.351359	27.13315
ENSG00000056097	29.121994	30.5308637	64.92706	38.706123
ENSG00000056277	0.596512	1.087467	1.491855	1.22086
ENSG00000056291	0.8293851	1.906685	0.514174	0.497674
ENSG00000056487	2.1761074	3.7929928	6.8084527	3.8324785
ENSG00000056558	4.718464	3.65546	7.281800354523	7.448676
ENSG00000056586	8.279751	7.7431306	13.6588882	11.00542
ENSG00000056736	11.543076	13.31157	42.13168	16.882961
ENSG00000056972	20.9246728	20.2046101	45.420823	26.941463
ENSG00000056998	12.1430340053224	11.445282	39.228043	16.5688524
ENSG00000057019	4.4303632	6.600532	15.399544	7.7542545
ENSG00000057149	0	0	0.0456961	0
ENSG00000057252	2.8721238972	3.6527080447183	7.385822	3.601201
ENSG00000057294	1.040359	2.316679	11.108986	5.1411386
ENSG00000057468	0.0693372	0.0253899	0.23686	0.0979332
ENSG00000057593	1.60130996	0.669008	0.3249216	1.681973
ENSG00000057608	91.260067	57.80575	104.10154	85.368311
ENSG00000057657	1.0253334	1.4121722	13.5413336	3.26317980019455
ENSG00000057663	8.82140043575	8.784345	15.6449408	8.190877
ENSG00000057704	10.015762	5.724812	9.207127	14.208376
ENSG00000057757	186.861317	138.13996	97.643828	97.931154
ENSG00000057935	15.6649681	16.7639894	27.855837	17.1302087
ENSG00000058056	17.36567599	15.387872439	22.428772	20.360750875828
ENSG00000058063	4.6885453	5.420055	7.2418684	4.9853962
ENSG00000058085	0.1152191	0.7592535	0.2514036	0.6618524
